Date,Rep,Day,Treatment,Initial_ Chl,Removed_Water,Added_Distilled,Added_Algae,Final_Chl,Temp,Avg_Chl,Population,Observer,Total Vol,Refiltered,blank,notes
June_29,9,24,10,6.209,0,0,1,9.275,21.8,7.742,,JW,,,-0.054,
June_30,9,25,10,9.426,0,0,0,,22.2,9.426,,JW,,,-0.287,
July_1,9,26,10,4.772,0,0,2,10.49,22.1,7.631,,JW,,,-0.187,
July_2,9,27,10,7.096,0,0,1.5,10.94,22.1,9.018,,AP,,,-0.272,
July_3,9,28,10,11.28,160,160,0,10.46,21.6,10.87,,JH,,,-0.254,
July_4,9,29,10,9.795,0,0,0,,21.7,9.795,4,JH/JW,1180,,-0.254,
July_4,9,29,10,9.795,0,0,0,,21.7,9.795,2,JH/JW,,,-0.254,
July_4,9,29,10,9.795,0,0,0,,21.7,9.795,4,JH/JW,,,-0.254,
July_4,9,29,10,9.795,0,0,0,,21.7,9.795,3,JH/JW,,,-0.254,
July_4,9,29,10,9.795,0,0,0,,21.7,9.795,2,JH/JW,,,-0.254,
July_4,9,29,10,9.795,0,0,0,,21.7,9.795,5,JH/JW,,,-0.254,
July_4,9,29,10,9.795,0,0,0,,21.7,9.795,7,JH/JW,,,-0.254,
July_4,9,29,10,9.795,0,0,0,,21.7,9.795,2,JH/JW,,,-0.254,
July_5,9,30,10,8.288,0,0,0.3,10.44,22.2,9.364,,JH,,,0.193,
July_6,9,31,10,7.528,0,10,4,9.637,21.6,8.5825,,AC,,y,,
July_8,9,33,10,4.024,0,0,4,9.721,21.4,6.8725,,JW,,,-0.354,
July_9,9,34,10,7.124,0,0,1.5,11.35,22.3,9.237,,AP,,,-0.405,
July_10,9,35,10,7.109,0,40,0.5,10.49,21.3,8.7995,,JH,,,-0.439,
July_11,9,36,10,6.368,0,0,1.25,9.948,21.9,8.158,6,JH/JW,1050,,-0.224,
July_11,9,36,10,6.368,0,0,1.25,9.948,21.9,8.158,7,JH/JW,,,-0.224,
July_11,9,36,10,6.368,0,0,1.25,9.948,21.9,8.158,8,JH/JW,,,-0.224,
July_11,9,36,10,6.368,0,0,1.25,9.948,21.9,8.158,11,JH/JW,,,-0.224,
July_11,9,36,10,6.368,0,0,1.25,9.948,21.9,8.158,10,JH/JW,,,-0.224,
July_11,9,36,10,6.368,0,0,1.25,9.948,21.9,8.158,9,JH/JW,,,-0.224,
July_11,9,36,10,6.368,0,0,1.25,9.948,21.9,8.158,10,JH/JW,,,-0.224,
July_11,9,36,10,6.368,0,0,1.25,9.948,21.9,8.158,6,JH/JW,,,-0.224,
July_12,9,37,10,5.018,0,0,2,9.986,21.5,7.502,,JH,,,-0.305,
July_13,9,38,10,5.836,0,0,2,9.016,21.8,7.426,,AC,,,-0.359,
July_14,9,39,10,3.592,0,0,4,9.14,21.8,6.366,,JW,,,-0.335,
July_15,9,40,10,3.681,0,0,8,9.174,21.8,6.4275,,JW,,,-0.404,
July_16,9,41,10,3.688,0,0,15,10.93,22.1,7.309,,AP,,,-0.38,
July_17,9,42,10,7.503,0,0,0.25,10.31,21.9,8.9065,,JH,,,-0.38,
July_18,9,43,10,6.465,0,240,3,10.32,21.6,8.3925,10,JH/JW,850,,-0.21,copepods
July_18,9,43,10,6.465,0,240,3,10.32,21.6,8.3925,15,JH/JW,,,-0.21,
July_18,9,43,10,6.465,0,240,3,10.32,21.6,8.3925,11,JH/JW,,,-0.21,
July_18,9,43,10,6.465,0,240,3,10.32,21.6,8.3925,16,JH/JW,,,-0.21,
July_18,9,43,10,6.465,0,240,3,10.32,21.6,8.3925,11,JH/JW,,,-0.21,
July_18,9,43,10,6.465,0,240,3,10.32,21.6,8.3925,6,JH/JW,,,-0.21,
July_18,9,43,10,6.465,0,240,3,10.32,21.6,8.3925,13,JH/JW,,,-0.21,
July_18,9,43,10,6.465,0,240,3,10.32,21.6,8.3925,7,JH/JW,,,-0.21,
July_19,9,44,10,4.481,0,0,2,10.15,21.4,7.3155,,JH,,,-0.362,
July_20,9,45,10,2.909,0,0,5,9.216,21.8,6.0625,,AC,,,-0.262,
July_7,9,32,10,3.802,0,0,4,9.045,21.3,6.4235,,JW,,,-0.293,
July_21,9,46,10,2.801,0,0,9,9.736,21.7,6.2685,,JW,,,-0.353,
July_22,9,47,10,2.024,0,0,12,10.21,21.6,6.117,,JW,,,0.294,
July_23,9,48,10,3.55,0,0,60,9.408,21.7,6.479,,AP,,,-0.345,
July_24,9,49,10,6.298,0,0,135.5,9.849,22.1,8.0735,,JH,,,-0.036,
July_25,9,50,10,5.207,0,0,0,0,22.3,5.207,6,JW,1140,,-0.01,copepods
July_25,9,50,10,5.207,0,0,0,0,22.3,5.207,8,JW,,,-0.01,
July_25,9,50,10,5.207,0,0,0,0,22.3,5.207,4,JW,,,-0.01,
July_25,9,50,10,5.207,0,0,0,0,22.3,5.207,4,JW,,,-0.01,
July_25,9,50,10,5.207,0,0,0,0,22.3,5.207,11,JW,,,-0.01,
July_25,9,50,10,5.207,0,0,0,0,22.3,5.207,5,JW,,,-0.01,
July_25,9,50,10,5.207,0,0,0,0,22.3,5.207,5,JW,,,-0.01,
July_25,9,50,10,5.207,0,0,0,0,22.3,5.207,7,JW,,,-0.01,
June_7,10,1,10,10.04,,,,,20.2,10.04,1,JH/JW,,,-0.501,
June_8,10,2,10,8.213,0,0,2,9.45,20.7,8.8315,,AC,,,-0.357,
June_9,10,3,10,8.319,0,0,1,9.959,21.5,9.139,,JW,,,-0.448,
June_10,10,4,10,13.95,0,100,0,9.662,20.9,11.806,,JW,,,-0.471,
June_11,10,5,10,9.633,0,0,0,,21.6,9.633,,AP,,,-0.461,
June_12,10,6,10,9.186,0,10,6,10.78,21.1,9.983,,JH,,,-0.385,
June_13,10,7,10,11.01,4,4,0,10.37,20.9,10.69,,JH,,,-0.425,
June_14,10,8,10,11.19,0,91,0,10.45,20.9,10.82,3,JH/JW,1000,,0.587,
June_14,10,8,10,11.19,0,91,0,10.45,20.9,10.82,3,JH/JW,,,0.587,
June_14,10,8,10,11.19,0,91,0,10.45,20.9,10.82,1,JH/JW,,,0.587,
June_14,10,8,10,11.19,0,91,0,10.45,20.9,10.82,2,JH/JW,,,0.587,
June_14,10,8,10,11.19,0,91,0,10.45,20.9,10.82,0,JH/JW,,,0.587,
June_14,10,8,10,11.19,0,91,0,10.45,20.9,10.82,4,JH/JW,,,0.587,
June_14,10,8,10,11.19,0,91,0,10.45,20.9,10.82,2,JH/JW,,,0.587,
June_14,10,8,10,11.19,0,91,0,10.45,20.9,10.82,2,JH/JW,,,0.587,
June_15,10,9,10,12.3,0,20,0,11.02,21.4,11.66,,AC,,,,
June_16,10,10,10,14.97,400,400,0,10.87,20.9,12.92,,JW,,,0.369,
June_17,10,11,10,9.695,0,0,0,,21.2,9.695,,JW,,,-0.345,
June_18,10,12,10,6.061,0,0,4,9.162,22.7,7.6115,,AP,,,0.015,
June_19,10,13,10,13.9,210,280,0,10.12,21.4,12.01,,JH,,,-0.38,
June_20,10,14,10,7.467,0,0,6,11.86,21.2,9.6635,,AP,,,-0.331,
June_21,10,15,10,0.349,140,70,70,,21.8,0.349,0,JH/JW,1080,,-0.31,
June_21,10,15,10,0.349,140,70,70,,21.8,0.349,0,JH/JW,,,-0.31,
June_21,10,15,10,0.349,140,70,70,,21.8,0.349,0,JH/JW,,,-0.31,
June_21,10,15,10,0.349,140,70,70,,21.8,0.349,0,JH/JW,,,-0.31,
June_21,10,15,10,0.349,140,70,70,,21.8,0.349,0,JH/JW,,,-0.31,
June_21,10,15,10,0.349,140,70,70,,21.8,0.349,0,JH/JW,,,-0.31,
June_21,10,15,10,0.349,140,70,70,,21.8,0.349,0,JH/JW,,,-0.31,
June_21,10,15,10,0.349,140,70,70,,21.8,0.349,0,JH/JW,,,-0.31,
June_7,11,1,25,24.51,,,,,20.3,24.51,1,JH/JW,,,-0.501,
June_8,11,2,25,24.51,0,0,0,,20.9,24.51,,AC,,,-0.357,
June_9,11,3,25,25.2,0,0,0,,21.2,25.2,,JW,,,-0.448,
June_10,11,4,25,25.83,0,0,0,,21.1,25.83,,JW,,,-0.471,
June_11,11,5,25,17.39,0,0,4,24.66,21.6,21.025,,AP,,,-0.461,
June_12,11,6,25,31.39,175,195,0,25.46,20.9,28.425,,JH,,,-0.385,
June_13,11,7,25,30.25,30,30,0,24.73,20.9,27.49,,JH,,,-0.425,
June_14,11,8,25,26.86,30,60,0,25.15,20.9,26.005,0,JH/JW,1000,,0.587,
June_14,11,8,25,26.86,30,60,0,25.15,20.9,26.005,0,JH/JW,,,0.587,
June_14,11,8,25,26.86,30,60,0,25.15,20.9,26.005,2,JH/JW,,,0.587,
June_14,11,8,25,26.86,30,60,0,25.15,20.9,26.005,2,JH/JW,,,0.587,
June_14,11,8,25,26.86,30,60,0,25.15,20.9,26.005,1,JH/JW,,,0.587,
June_14,11,8,25,26.86,30,60,0,25.15,20.9,26.005,0,JH/JW,,,0.587,
June_14,11,8,25,26.86,30,60,0,25.15,20.9,26.005,2,JH/JW,,,0.587,
June_14,11,8,25,26.86,30,60,0,25.15,20.9,26.005,2,JH/JW,,,0.587,
June_15,11,9,25,30.06,0,35,0,26.04,21,28.05,,AC,,,,
June_16,11,10,25,29.56,150,150,0,26.67,20.9,28.115,,JW,,,0.369,
June_17,11,11,25,27.13,0,100,0,24.63,21.5,25.88,,JW,,,-0.345,
June_18,11,12,25,8.331,0,0,25,25.96,22.4,17.1455,,AP,,,0.015,
June_19,11,13,25,39.81,310,400,0,24.66,21.3,32.235,,JH,,,-0.38,
June_20,11,14,25,13.9,0,0,19,25.12,21.3,19.51,,AP,,,-0.331,
June_21,11,15,25,32.38,105,210,0,25.19,21.4,28.785,0,JH/JW,1200,y,-0.31,full count- 27
June_21,11,15,25,32.38,105,210,0,25.19,21.4,28.785,1,JH/JW,,,-0.31,
June_21,11,15,25,32.38,105,210,0,25.19,21.4,28.785,3,JH/JW,,,-0.31,
June_21,11,15,25,32.38,105,210,0,25.19,21.4,28.785,1,JH/JW,,,-0.31,
June_21,11,15,25,32.38,105,210,0,25.19,21.4,28.785,0,JH/JW,,,-0.31,
June_21,11,15,25,32.38,105,210,0,25.19,21.4,28.785,0,JH/JW,,,-0.31,
June_21,11,15,25,32.38,105,210,0,25.19,21.4,28.785,2,JH/JW,,,-0.31,
June_21,11,15,25,32.38,105,210,0,25.19,21.4,28.785,1,JH/JW,,,-0.31,
June_22,11,16,25,28.75,0,60,2,24.61,21.2,26.68,,AC,,,,
June_23,11,17,25,18.46,0,0,1.5,24.63,21,21.545,,JW,,,-0.346,
June_24,11,18,25,23.52,350,350,2,25.97,20.8,24.745,,JW,,,0.064,
June_25,11,19,25,11.12,0,0,2.5,25.74,20.5,18.43,,AP,,,-0.274,
June_26,11,20,25,32.99,320,400,1,25.08,21,29.035,,JH,,,-0.315,
June_27,11,21,25,22.71,240,240,1,25.43,21,24.07,,JH,,,-0.324,
June_28,11,22,25,24.89,0,0,0,24.89,21.5,24.89,2,JH/JW,1190,,-0.353,
June_28,11,22,25,24.89,0,0,0,24.89,21.5,24.89,0,JH/JW,,,-0.353,
June_28,11,22,25,24.89,0,0,0,24.89,21.5,24.89,2,JH/JW,,,-0.353,
June_28,11,22,25,24.89,0,0,0,24.89,21.5,24.89,4,JH/JW,,,-0.353,
June_28,11,22,25,24.89,0,0,0,24.89,21.5,24.89,1,JH/JW,,,-0.353,
June_28,11,22,25,24.89,0,0,0,24.89,21.5,24.89,1,JH/JW,,,-0.353,
June_28,11,22,25,24.89,0,0,0,24.89,21.5,24.89,0,JH/JW,,,-0.353,
June_28,11,22,25,24.89,0,0,0,24.89,21.5,24.89,0,JH/JW,,,-0.353,
June_29,11,23,25,14.72,0,0,3,24.98,21.8,19.85,,JW,,,-0.054,
June_30,11,24,25,17.75,0,0,1,24.24,22.2,20.995,,JW,,,-0.287,
July_1,11,25,25,22.51,0,0,0.5,26.04,22.1,24.275,,JW,,,-0.187,
July_2,11,26,25,31.91,150,300,0,26.72,22.1,29.315,,AP,,,-0.272,
July_3,11,27,25,28.27,160,160,0,24.99,21.7,26.63,,JH,,,-0.254,
July_4,11,28,25,28.5,100,160,1.5,24.62,21.7,26.56,,JH,,,-0.254,
July_5,11,29,25,25.33,,,,,22.2,25.33,0,JH/JW,1300,,0.193,removed
July_5,11,29,25,25.33,,,,,22.2,25.33,0,JH/JW,,,0.193,
July_5,11,29,25,25.33,,,,,22.2,25.33,0,JH/JW,,,0.193,
July_5,11,29,25,25.33,,,,,22.2,25.33,0,JH/JW,,,0.193,
July_5,11,29,25,25.33,,,,,22.2,25.33,0,JH/JW,,,0.193,
July_5,11,29,25,25.33,,,,,22.2,25.33,0,JH/JW,,,0.193,
July_5,11,29,25,25.33,,,,,22.2,25.33,0,JH/JW,,,0.193,
July_5,11,29,25,25.33,,,,,22.2,25.33,0,JH/JW,,,0.193,
June_5,12,1,25,25.44,,,,,21.1,25.44,1,JW/JH,,,-0.443,
June_6,12,2,25,25.59,0,0,0,25.59,20.8,25.59,,JH,,,0.514,
June_7,12,3,25,27.71,70,70,0,24.62,20.4,26.165,,JH,,,-0.501,
June_8,12,4,25,23.35,0,0,0,,21,23.35,,AC,,,-0.357,
June_9,12,5,25,26.78,0,150,1,24.06,21,25.42,,JW,,,-0.448,
June_10,12,6,25,22.49,0,0,3,24.17,20.9,23.33,,JW,,,-0.471,
June_11,12,7,25,8.9017,0,0,15,24.43,21.2,16.66585,,AP,,,-0.461,
June_12,12,8,25,33.18,310,310,0,25.54,21.1,29.36,2,JH/JW,1110,,-0.385,
June_12,12,8,25,33.18,310,310,0,25.54,21.1,29.36,4,JH/JW,,,-0.385,
June_12,12,8,25,33.18,310,310,0,25.54,21.1,29.36,1,JH/JW,,,-0.385,
June_12,12,8,25,33.18,310,310,0,25.54,21.1,29.36,6,JH/JW,,,-0.385,
June_12,12,8,25,33.18,310,310,0,25.54,21.1,29.36,2,JH/JW,,,-0.385,
June_12,12,8,25,33.18,310,310,0,25.54,21.1,29.36,3,JH/JW,,,-0.385,
June_12,12,8,25,33.18,310,310,0,25.54,21.1,29.36,3,JH/JW,,,-0.385,
June_12,12,8,25,33.18,310,310,0,25.54,21.1,29.36,2,JH/JW,,,-0.385,
June_13,12,9,25,20.98,0,0,6,25.22,21,23.1,,JH,,,-0.425,
June_14,12,10,25,14.89,0,0,22,25.44,21,20.165,,JH,,,0.587,
June_15,12,11,25,15.8,0,0,8,24.79,20.9,20.295,,AC,,,,
June_16,12,12,25,10.13,100,100,25,26.27,20.8,18.2,,JW,,,0.369,
June_17,12,13,25,9.484,0,50,27,25.24,21.6,17.362,,JW,,,-0.345,
June_18,12,14,25,9.546,0,0,28,24.91,22.6,17.228,,AP,,,0.015,
June_19,12,15,25,15.88,0,0,24,24.75,21.3,20.315,9,JH/JW,1190,y,-0.38,copepods
June_19,12,15,25,15.88,0,0,24,24.75,21.3,20.315,7,JH/JW,,,-0.38,
June_19,12,15,25,15.88,0,0,24,24.75,21.3,20.315,8,JH/JW,,,-0.38,
June_19,12,15,25,15.88,0,0,24,24.75,21.3,20.315,3,JH/JW,,,-0.38,
June_19,12,15,25,15.88,0,0,24,24.75,21.3,20.315,8,JH/JW,,,-0.38,
June_19,12,15,25,15.88,0,0,24,24.75,21.3,20.315,9,JH/JW,,,-0.38,
June_19,12,15,25,15.88,0,0,24,24.75,21.3,20.315,9,JH/JW,,,-0.38,
June_19,12,15,25,15.88,0,0,24,24.75,21.3,20.315,5,JH/JW,,,-0.38,
June_20,12,16,25,18.24,0,0,21,24.38,21.4,21.31,,AP,,,-0.331,
June_21,12,17,25,25.47,0,0,0,,21.5,25.47,,JH,,,-0.31,
June_22,12,18,25,17.45,0,0,2,25.71,21.6,21.58,,AC,,,,
June_23,12,19,25,28.33,100,100,0,26.52,21.2,27.425,,JW,,,-0.346,
June_24,12,20,25,25.42,0,0,0,,20.6,25.42,,JW,,,0.064,
June_25,12,21,25,10.72,60,100,4,26.78,20.5,18.75,,AP,,,-0.274,
June_26,12,22,25,34.99,320,380,1,25.02,21.1,30.005,12,JH/JW,1000,,-0.315,some copepod
June_26,12,22,25,34.99,320,380,1,25.02,21.1,30.005,12,JH/JW,,,-0.315,
June_26,12,22,25,34.99,320,380,1,25.02,21.1,30.005,13,JH/JW,,,-0.315,
June_26,12,22,25,34.99,320,380,1,25.02,21.1,30.005,15,JH/JW,,,-0.315,
June_26,12,22,25,34.99,320,380,1,25.02,21.1,30.005,16,JH/JW,,,-0.315,
June_26,12,22,25,34.99,320,380,1,25.02,21.1,30.005,9,JH/JW,,,-0.315,
June_26,12,22,25,34.99,320,380,1,25.02,21.1,30.005,9,JH/JW,,,-0.315,
June_26,12,22,25,34.99,320,380,1,25.02,21.1,30.005,16,JH/JW,,,-0.315,
June_27,12,23,25,20.91,240,240,2.5,25.23,21.2,23.07,,JH,,,-0.324,
June_28,12,24,25,22.57,0,0,0.5,24.69,21.3,23.63,,JH,,,-0.353,
June_29,12,25,25,16.33,0,0,,24.16,21.7,20.245,,JW,,,-0.054,
June_30,12,26,25,16.72,0,0,2.5,24.18,22.1,20.45,,JW,,,-0.287,
July_1,12,27,25,15.2,0,0,3,24.83,22,20.015,,JW,,,-0.187,
July_2,12,28,25,17.56,60,100,2.5,25.63,22.1,21.595,,AP,,,-0.272,
July_3,12,29,25,28,0,160,0,24.77,21.7,26.385,4,JH/JW,1000,,-0.254,
July_3,12,29,25,28,0,160,0,24.77,21.7,26.385,7,JH/JW,,,-0.254,
July_3,12,29,25,28,0,160,0,24.77,21.7,26.385,2,JH/JW,,,-0.254,
July_3,12,29,25,28,0,160,0,24.77,21.7,26.385,6,JH/JW,,,-0.254,
July_3,12,29,25,28,0,160,0,24.77,21.7,26.385,5,JH/JW,,,-0.254,
July_3,12,29,25,28,0,160,0,24.77,21.7,26.385,4,JH/JW,,,-0.254,
July_3,12,29,25,28,0,160,0,24.77,21.7,26.385,5,JH/JW,,,-0.254,
July_3,12,29,25,28,0,160,0,24.77,21.7,26.385,4,JH/JW,,,-0.254,
July_4,12,30,25,21.59,0,0,1.5,25.35,21.7,23.47,,JH,,,-0.254,
July_5,12,31,25,17.83,80,80,2,25.3,22.3,21.565,,JH,,y,0.193,very few copepods
July_6,12,32,25,17.35,0,20,18,25.59,21.6,21.47,,AC,,,,
July_8,12,34,25,12.4,0,0,14,24.99,21.5,18.695,,JW,,,-0.354,
July_9,12,35,25,13.06,0,0,10,26.83,21.8,19.945,,AP,,,-0.405,
July_10,12,36,25,20.7,80,80,2,25.11,21.3,22.905,13,JH/JW,1140,,-0.439,
July_10,12,36,25,20.7,80,80,2,25.11,21.3,22.905,8,JH/JW,,,-0.439,
July_10,12,36,25,20.7,80,80,2,25.11,21.3,22.905,15,JH/JW,,,-0.439,
July_10,12,36,25,20.7,80,80,2,25.11,21.3,22.905,10,JH/JW,,,-0.439,
July_10,12,36,25,20.7,80,80,2,25.11,21.3,22.905,8,JH/JW,,,-0.439,
July_10,12,36,25,20.7,80,80,2,25.11,21.3,22.905,11,JH/JW,,,-0.439,
July_10,12,36,25,20.7,80,80,2,25.11,21.3,22.905,10,JH/JW,,,-0.439,
July_10,12,36,25,20.7,80,80,2,25.11,21.3,22.905,10,JH/JW,,,-0.439,
July_11,12,37,25,11.56,80,0,9,25.44,21.5,18.5,,JH,,,-0.224,
July_12,12,38,25,11.53,80,120,7.5,24.83,21.5,18.18,,JH,,,-0.305,
July_13,12,39,25,9.857,0,0,8,25.25,21.6,17.5535,,AC,,,-0.359,
July_14,12,40,25,7.629,0,0,15,24.8,21.7,16.2145,,JW,,,-0.335,
July_15,12,41,25,7.636,0,0,30,25.15,21.1,16.393,,JW,,,-0.404,
July_16,12,42,25,4.74,0,0,40,26.56,22,15.65,,AP,,,-0.38,
July_17,12,43,25,12.86,0,40,5,25.27,21.7,19.065,23,JH/JW,1070,,-0.38,
July_17,12,43,25,12.86,0,40,5,25.27,21.7,19.065,42,JH/JW,,,-0.38,
July_17,12,43,25,12.86,0,40,5,25.27,21.7,19.065,23,JH/JW,,,-0.38,
July_17,12,43,25,12.86,0,40,5,25.27,21.7,19.065,30,JH/JW,,,-0.38,
July_17,12,43,25,12.86,0,40,5,25.27,21.7,19.065,40,JH/JW,,,-0.38,
July_17,12,43,25,12.86,0,40,5,25.27,21.7,19.065,31,JH/JW,,,-0.38,
July_17,12,43,25,12.86,0,40,5,25.27,21.7,19.065,23,JH/JW,,,-0.38,
July_17,12,43,25,12.86,0,40,5,25.27,21.7,19.065,28,JH/JW,,,-0.38,
July_18,12,44,25,7.755,0,0,12,25.15,21.5,16.4525,,JH,,,-0.21,
July_19,12,45,25,8.617,0,0,9.5,24.73,21.5,16.6735,,JH,,,-0.362,
July_20,12,46,25,6.307,0,0,15,24.64,21.8,15.4735,,AC,,,-0.262,
July_7,12,33,25,11.2,0,0,10,25.89,21.4,18.545,,JW,,,-0.293,
July_21,12,47,25,6.187,0,0,34,24.49,21.8,15.3385,,JW,,,-0.353,
July_22,12,48,25,3.307,0,0,35,27.61,21.7,15.4585,,JW,,,0.294,
July_23,12,49,25,6.313,0,0,30,24.41,21.6,15.3615,,AP,,,-0.345,
July_24,12,50,25,9.389,0,0,0,,22.5,9.389,47,JH/JW,,,-0.036,
July_24,12,50,25,9.389,0,0,0,,22.5,9.389,48,JH/JW,,,-0.036,
July_24,12,50,25,9.389,0,0,0,,22.5,9.389,47,JH/JW,,,-0.036,
July_24,12,50,25,9.389,0,0,0,,22.5,9.389,69,JH/JW,,,-0.036,
July_24,12,50,25,9.389,0,0,0,,22.5,9.389,56,JH/JW,,,-0.036,
July_24,12,50,25,9.389,0,0,0,,22.5,9.389,64,JH/JW,,,-0.036,
July_24,12,50,25,9.389,0,0,0,,22.5,9.389,72,JH/JW,,,-0.036,
July_24,12,50,25,9.389,0,0,0,,22.5,9.389,53,JH/JW,,,-0.036,
June_4,13,1,25,25.26,,,,,21.4,25.26,1,JW/AC,,,-0.465,
June_5,13,2,25,20.68,0,0,6,24.29,21.3,22.485,,JH,,,-0.443,
June_6,13,3,25,24.02,0,8,0.5,24.63,20.5,24.325,,JH,,,0.514,
June_7,13,4,25,23.9,0,0,1,25.82,20.6,24.86,,JH,,,-0.501,
June_8,13,5,25,24.97,0,0,0,,20.7,24.97,,AC,,,-0.357,
June_9,13,6,25,27.59,0,100,0,25.41,20.9,26.5,,JW,,,-0.448,
June_10,13,7,25,28.04,100,100,2,24.16,21.3,26.1,,JW,,,-0.471,
June_11,13,8,25,14.68,0,0,11,25.31,21.8,19.995,5,AP,1100,,-0.461,copepods
June_11,13,8,25,14.68,0,0,11,25.31,21.8,19.995,0,AP/JW,,,-0.461,
June_11,13,8,25,14.68,0,0,11,25.31,21.8,19.995,6,AP/JW,,,-0.461,
June_11,13,8,25,14.68,0,0,11,25.31,21.8,19.995,6,AP/JW,,,-0.461,
June_11,13,8,25,14.68,0,0,11,25.31,21.8,19.995,8,AP/JW,,,-0.461,
June_11,13,8,25,14.68,0,0,11,25.31,21.8,19.995,3,AP/JW,,,-0.461,
June_11,13,8,25,14.68,0,0,11,25.31,21.8,19.995,6,AP/JW,,,-0.461,
June_11,13,8,25,14.68,0,0,11,25.31,21.8,19.995,2,AP/JW,,,-0.461,
June_12,13,9,25,14.61,0,6,73,25.62,21.1,20.115,,JH,,y,-0.385,
June_13,13,10,25,18.41,20,10,10,25.61,21,22.01,,JH,,,-0.425,
June_14,13,11,25,10.12,0,2,24,24.69,20.9,17.405,,JH,,,0.587,
June_15,13,12,25,8.829,0,0,10,25.1,21,16.9645,,AC,,,,
June_16,13,13,25,11.08,0,0,25,26.78,20.9,18.93,,JW,,,0.369,
June_17,13,14,25,15.32,0,0,10,24.59,21.2,19.955,,JW,,,-0.345,
June_18,13,15,25,16.27,0,0,18,24.77,22.8,20.52,24,AP/JW,1070,,0.015,
June_18,13,15,25,16.27,0,0,18,24.77,22.8,20.52,21,AP/JW,,,0.015,
June_18,13,15,25,16.27,0,0,18,24.77,22.8,20.52,18,AP/JW,,,0.015,
June_18,13,15,25,16.27,0,0,18,24.77,22.8,20.52,23,AP/JW,,,0.015,
June_18,13,15,25,16.27,0,0,18,24.77,22.8,20.52,23,AP/JW,,,0.015,
June_18,13,15,25,16.27,0,0,18,24.77,22.8,20.52,24,AP/JW,,,0.015,
June_18,13,15,25,16.27,0,0,18,24.77,22.8,20.52,22,AP/JW,,,0.015,
June_18,13,15,25,16.27,0,0,18,24.77,22.8,20.52,28,AP/JW,,,0.015,
June_19,13,16,25,18.96,0,0,18,24.77,21.4,21.865,,JH,,,-0.38,
June_20,13,17,25,15.54,0,0,25,25.09,21.4,20.315,,AP,,,-0.331,
June_21,13,18,25,24.62,0,0,0,,21.4,24.62,,JH,,,-0.31,
June_22,13,19,25,17.8,0,0,4,25.91,21.1,21.855,,AC,,,,
June_23,13,20,25,23,0,0,2,26.79,21,24.895,,JW,,,-0.346,
June_24,13,21,25,22.8,0,0,2,25.34,20.7,24.07,,JW,,,0.064,
June_25,13,22,25,16.43,0,0,2.5,24.81,22.3,20.62,25,AP/JW,1150,y,-0.274,
June_25,13,22,25,16.43,0,0,2.5,24.81,22.3,20.62,27,AP/JW,,,-0.274,
June_25,13,22,25,16.43,0,0,2.5,24.81,22.3,20.62,28,AP/JW,,,-0.274,
June_25,13,22,25,16.43,0,0,2.5,24.81,22.3,20.62,25,AP/JW,,,-0.274,
June_25,13,22,25,16.43,0,0,2.5,24.81,22.3,20.62,35,AP/JW,,,-0.274,
June_25,13,22,25,16.43,0,0,2.5,24.81,22.3,20.62,34,AP/JW,,,-0.274,
June_25,13,22,25,16.43,0,0,2.5,24.81,22.3,20.62,27,AP/JW,,,-0.274,
June_25,13,22,25,16.43,0,0,2.5,24.81,22.3,20.62,31,AP/JW,,,-0.274,
June_26,13,23,25,19.09,0,0,2,25.43,21.1,22.26,,JH,,,-0.315,
June_27,13,24,25,17.81,0,0,2,25.07,20.8,21.44,,JH,,,-0.324,
June_28,13,25,25,18.78,0,0,2,25.02,21.3,21.9,,JH,,,-0.353,
June_29,13,26,25,11.03,0,0,3.5,25.07,21.7,18.05,,JW,,,-0.054,
June_30,13,27,25,10.2,0,0,13,25.26,22,17.73,,JW,,,-0.287,
July_1,13,28,25,5.02,0,0,7,24.59,22,14.805,,JW,,,-0.187,
July_2,13,29,25,4.529,0,0,9.5,26.17,22,15.3495,70,AP/JW,1040,,-0.272,
July_2,13,29,25,4.529,0,0,9.5,26.17,22,15.3495,72,AP/JW,,,-0.272,
July_2,13,29,25,4.529,0,0,9.5,26.17,22,15.3495,86,AP/JW,,,-0.272,
July_2,13,29,25,4.529,0,0,9.5,26.17,22,15.3495,75,AP/JW,,,-0.272,
July_2,13,29,25,4.529,0,0,9.5,26.17,22,15.3495,82,AP/JW,,,-0.272,
July_2,13,29,25,4.529,0,0,9.5,26.17,22,15.3495,88,AP/JW,,,-0.272,
July_2,13,29,25,4.529,0,0,9.5,26.17,22,15.3495,69,AP/JW,,,-0.272,
July_2,13,29,25,4.529,0,0,9.5,26.17,22,15.3495,76,AP/JW,,,-0.272,
July_3,13,30,25,6.025,0,0,12,21.48,21.7,13.7525,,JH,,,-0.254,
July_4,13,31,25,10.45,0,80,5,25..15,21.8,10.45,,JH,,,-0.254,
July_5,13,32,25,11.39,0,0,3,25.29,22.1,18.34,,JH,,,0.193,
July_6,13,33,25,23.73,0,0,5,24.75,21.5,24.24,,AC,,,,
July_8,13,35,25,11.68,0,0,13,24.31,21.2,17.995,,JW,,,-0.354,
July_9,13,36,25,20.24,0,0,3,26.73,22.3,23.485,60,AP/JW,1150,,-0.405,
July_9,13,36,25,20.24,0,0,3,26.73,22.3,23.485,33,AP/JW,,,-0.405,
